portal,url
bnc_amazonas,https://bncamazonas.com.br/rapidinhas/regras-trabalhistas-criacao-empregos/
bnc_amazonas,https://bncamazonas.com.br/poder/fiscais-saude-manaus-presas/
bnc_amazonas,https://bncamazonas.com.br/municipios/princesinha-do-solimoes-completa-hoje-87-anos/
bnc_amazonas,https://bncamazonas.com.br/municipios/cemiterio-indios-milicia/
bnc_amazonas,https://bncamazonas.com.br/poder/sergio-moro-visitara-o-alto-solimoes/
bnc_amazonas,https://bncamazonas.com.br/poder/comissao-direitos-humanos-presidios-am/
bnc_amazonas,https://bncamazonas.com.br/poder/prefeito-fim-das-cordialidades/
bnc_amazonas,https://bncamazonas.com.br/municipios/milicias-invasoes-manaus-presos/
bnc_amazonas,https://bncamazonas.com.br/ta_na_midia/narcoterroristas-controlam-povoado-amazonas/
bnc_amazonas,https://bncamazonas.com.br/municipios/helicoptero-desaparecido-dois-dias/
bnc_amazonas,https://bncamazonas.com.br/municipios/hospital-do-crime-emergencia-faccao/
bnc_amazonas,https://bncamazonas.com.br/ta_na_midia/organizacao-criminosa-submarino-droga/
bnc_amazonas,https://bncamazonas.com.br/poder/wilson-reforma-seria-arma-policial/
bnc_amazonas,https://bncamazonas.com.br/ta_na_midia/raposa-senado-queda-renan-braga/
bnc_amazonas,https://bncamazonas.com.br/textobr/boi-bumba-tao-profano-quanto-sagrado/
bnc_amazonas,https://bncamazonas.com.br/ta_na_midia/corrupcao-violencia-prioridades-moro/
bnc_amazonas,https://bncamazonas.com.br/a-esperanca-que-se-renova/
bnc_amazonas,https://bncamazonas.com.br/ta_na_midia/palocci-lula-zelotes-propina-leleco/
bnc_amazonas,https://bncamazonas.com.br/ta_na_midia/seguranca-presidios-rebelioes/
bnc_amazonas,https://bncamazonas.com.br/ta_na_midia/moro-lava-jato-ministerio-justica/
bnc_amazonas,https://bncamazonas.com.br/eleicoes2018/terrorismo-e-trocacao-eleicao-amazonas/
bnc_amazonas,https://bncamazonas.com.br/poder/empresarios-advogados-presos-operacao-manaus/
bnc_amazonas,https://bncamazonas.com.br/eleicoes2018/omar-traficante-foto/
bnc_amazonas,https://bncamazonas.com.br/eleicoes2018/todos-votaram-pro-temer-vao-fugir-temer/
bnc_amazonas,https://bncamazonas.com.br/poder/ministro-ajuda-de-arthur-contra-crime-norte/
bnc_amazonas,https://bncamazonas.com.br/eleicoes2018/debate-governador-minuto-a-minuto/
bnc_amazonas,https://bncamazonas.com.br/eleicoes2018/wilson-lima-no-bnc-sabatina/
bnc_amazonas,https://bncamazonas.com.br/eleicoes2018/no-segundo-turno-nao-acompanho-nem-amazonino-nem-omar-diz-david/
bnc_amazonas,https://bncamazonas.com.br/eleicoes2018/em-tempo-real-sabatina-bnc-david-almeida/
bnc_amazonas,https://bncamazonas.com.br/eleicoes2018/bandido-omar-candidato-sabatina/
bnc_amazonas,https://bncamazonas.com.br/poder/sabatina-omar-aziz-bnc/
bnc_amazonas,https://bncamazonas.com.br/eleicoes2018/candidato-do-psol-discorda-de-marielle-franco-e-defende-upps-no-am/
bnc_amazonas,https://bncamazonas.com.br/eleicoes2018/bnc-sabatina-berg-da-ugt-do-psol/
bnc_amazonas,https://bncamazonas.com.br/eleicoes2018/meu-nome-omar-futuro-governador/
bnc_amazonas,https://bncamazonas.com.br/municipios/manaus-capital-decapitacoes/
bnc_amazonas,https://bncamazonas.com.br/poder/traficantes-vacinar-arthur-seguranca-amazonino/
bnc_amazonas,https://bncamazonas.com.br/ta_na_midia/migracao-venezuelana-fronteira/
bnc_amazonas,https://bncamazonas.com.br/ta_na_midia/delegados-transferencia-lula/
bnc_amazonas,https://bncamazonas.com.br/ta_na_midia/falsas-noticias-ladmitir-erro/
bnc_amazonas,https://bncamazonas.com.br/municipios/detran-apreende-onibus-iranduba/
bnc_amazonas,https://bncamazonas.com.br/poder/omar-general-villas-boas-desmoralizar/
bnc_amazonas,https://bncamazonas.com.br/poder/crime-organizado-eleicoes-amazonas/
bnc_amazonas,https://bncamazonas.com.br/poder/arthur-provoca-alckmin-com-campanha-naofujadodebate/
bnc_amazonas,https://bncamazonas.com.br/ta_na_midia/judiciario-extradita-brasileira-para-corredor-da-morte-nos-eua/
bnc_amazonas,https://bncamazonas.com.br/poder/militar-do-exercito-e-preso-com-armamento-pesado-e-droga-no-rj/
bnc_amazonas,https://bncamazonas.com.br/ta_na_midia/ale-de-roraima-aparece-nos-r-44-bi-de-lavagem-de-dinheiro-no-pais/
bnc_amazonas,https://bncamazonas.com.br/poder/anvisa-stf-e-congresso-podem-mudar-leis-sobre-fumo-no-pais/
bnc_amazonas,https://bncamazonas.com.br/municipios/governo-lanca-projeto-piloto-de-seguranca-no-centro-da-capital/
bnc_amazonas,https://bncamazonas.com.br/ta_na_midia/venezuelanos-sao-cooptados-pelo-pcc-nos-presidios-de-roraima/
bnc_amazonas,https://bncamazonas.com.br/poder/amazonino-entrega-licencas-ambientais-e-anuncia-obras-no-sul-do-estado/
bnc_amazonas,https://bncamazonas.com.br/poder/15307/
bnc_amazonas,https://bncamazonas.com.br/poder/o-amazonino-tem-direito-a-reeleicao-afirma-bosco-saraiva/
bnc_amazonas,https://bncamazonas.com.br/municipios/pf-apreende-land-rover-camaro-e-bmw-em-casa-de-vereador-preso/
bnc_amazonas,https://bncamazonas.com.br/rapidinhas/arthur-cobra-guerra-urgente-faccoes-criminosas/
bnc_amazonas,https://bncamazonas.com.br/rapidinhas/vereador-hiran-nicolau-desmente-boatos-sobre-tiro-em-sabino/
bnc_amazonas,https://bncamazonas.com.br/municipios/tensao-na-triplice-fronteira-atrai-ministros-das-forcas-armadastensao-na-triplice-fronteira-atrai-ministros-das-forcas-armadas/
bnc_amazonas,https://bncamazonas.com.br/poder/henrique-oliveira-alega-injustica-na-cassacao-e-critica-melo-ministros-do-tse-e-braga/
bnc_amazonas,https://bncamazonas.com.br/homicidios-aumentam-mesmo-com-lei-do-desarmamento/
