title,collected_date,published_date,tags,image_urls,urls,article_url
Futebol no Jorge Teixeira volta a ser palco da violência do tráfico,2026-05-20 07:31:44,Publicado em: 10/04/2024 às 12:11,"


                                            baleado                                        



                                            futebol                                        



                                            jorge teixeira                                        



                                            Manaus                                        



                                            tráfico                                        



                                            violência                                        

","[""data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%201200%20675'%3E%3C/svg%3E"", 'https://cdn.bncamazonas.com.br/wp-content/uploads/2025/09/vereador-sargento-salazar_foto-eder-franca-dicom.jpg', ""data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%201535%201024'%3E%3C/svg%3E"", 'https://cdn.bncamazonas.com.br/wp-content/uploads/2026/05/Made-In-Amazon2.jpeg', ""data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%201000%20616'%3E%3C/svg%3E"", 'https://cdn.bncamazonas.com.br/wp-content/uploads/2026/05/Frias.jpg']","['https://bncamazonas.com.br/poder/salazar-perde-mais-uma-para-david-almeida-na-justica-eleitoral/', 'https://bncamazonas.com.br/poder/salazar-perde-mais-uma-para-david-almeida-na-justica-eleitoral/', 'https://bncamazonas.com.br/municipios/made-in-amazon-2/', 'https://bncamazonas.com.br/municipios/made-in-amazon-2/', 'https://bncamazonas.com.br/rapidinhas/deputado-4/', 'https://bncamazonas.com.br/rapidinhas/deputado-4/', 'https://g1.globo.com/am/amazonas/noticia/2024/04/09/homem-e-baleado-durante-partida-de-futebol-na-zona-leste-de-manaus-video.ghtml?utm_source=whatsapp&utm_medium=share-bar-mobile&utm_campaign=materias', 'https://bncamazonas.com.br/municipios/jogo/', 'https://bncamazonas.com.br/municipios/jogo-futebol-amador-termina-tiroteio-mortes-manaus/']",https://bncamazonas.com.br/municipios/futebol-no-jorge-teixeira-volta-a-ser-palco-da-violencia-do-trafico/
PF: presidente da câmara de vereadores é acusado de tráfico de drogas,2026-05-20 07:31:47,Publicado em: 18/12/2023 às 15:01,"


                                            genilson costa                                        



                                            presidente da C6amara                                        



                                            tráfico de drogas                                        



                                            vereadores                                        

","[""data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%201280%20680'%3E%3C/svg%3E"", 'https://cdn.bncamazonas.com.br/wp-content/uploads/2026/05/WhatsApp-Image-2026-05-19-at-20.26.39-2.jpeg', ""data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%201342%20784'%3E%3C/svg%3E"", 'https://cdn.bncamazonas.com.br/wp-content/uploads/2026/05/PL_Alberto-Neto_bolsonarista.jpeg', ""data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%20678%20597'%3E%3C/svg%3E"", 'https://cdn.bncamazonas.com.br/wp-content/uploads/2026/05/O-presidente-da-Fetramaz-Irani-Bertolini-destacou-a-importancia-da-presenca-da-CNT-na-Amazonia-durante-a-TranspoAmazonia-2026.jpeg']","['https://bncamazonas.com.br/poder/prefeitos-do-amazonas-apresentam-demandas-urgentes-a-bancada-federal/', 'https://bncamazonas.com.br/poder/prefeitos-do-amazonas-apresentam-demandas-urgentes-a-bancada-federal/', 'https://bncamazonas.com.br/poder/alberto-neto-6/', 'https://bncamazonas.com.br/poder/alberto-neto-6/', 'https://bncamazonas.com.br/municipios/cnt-transfere-sede-para-manaus-durante-transpoamazonia/', 'https://bncamazonas.com.br/municipios/cnt-transfere-sede-para-manaus-durante-transpoamazonia/', 'https://g1.globo.com/rr/roraima/noticia/2022/04/05/presidente-da-camara-de-vereadores-de-boa-vista-e-alvo-de-operacao-da-pf-que-investiga-trafico-de-drogas.ghtml', 'https://g1.globo.com/rr/roraima/noticia/2023/12/18/presidente-da-camara-de-boa-vista-investigado-por-trafico-de-drogas-e-denunciado-a-justica.ghtml', 'https://bncamazonas.com.br/municipios/policia-prende-vereador-do-pl-com-drogas-no-amazonas/', 'https://bncamazonas.com.br/ta_na_midia/vereador-e-irmao-de-plinio-valerio-e-preso-com-r-16-milhao-em-drogas/']",https://bncamazonas.com.br/poder/pf-presidente-da-camara-de-vereadores-e-acusado-de-trafico-de-drogas/
"Polícia Federal apreende R$ 1,8 bilhão em bens e valores do tráfico de drogas",2026-05-20 07:31:53,Publicado em: 20/11/2023 às 16:04,"


                                            drogas                                        



                                            facções criminosas                                        



                                            PF                                        



                                            polícia federal                                        



                                            tráfico de drogas                                        



                                            tráfico internacional                                        

","[""data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%201024%20768'%3E%3C/svg%3E"", 'https://cdn.bncamazonas.com.br/wp-content/uploads/2025/10/Crianca_clima.webp', ""data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%201200%20800'%3E%3C/svg%3E"", 'https://cdn.bncamazonas.com.br/wp-content/uploads/2025/08/Barreirinha-foto-CAPA-1.jpg', ""data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%201200%20800'%3E%3C/svg%3E"", 'https://cdn.bncamazonas.com.br/wp-content/uploads/2025/08/ato-contra-obstrucao-no-congresso_foto-valter-campanato-agencia-brasil-e1754570837912.jpg']","['https://bncamazonas.com.br/ta_na_midia/criancas-2/', 'https://bncamazonas.com.br/ta_na_midia/criancas-2/', 'https://bncamazonas.com.br/bnc_play/noite-historica-para-barreirinha-em-manaus/', 'https://bncamazonas.com.br/bnc_play/noite-historica-para-barreirinha-em-manaus/', 'https://bncamazonas.com.br/poder/manifestantes-protestam-contra-anistia-a-bolsonaro-e-seus-golpistas-na-camara/', 'https://bncamazonas.com.br/poder/manifestantes-protestam-contra-anistia-a-bolsonaro-e-seus-golpistas-na-camara/', 'https://www.cnnbrasil.com.br/nacional/pf-apreendeu-r-18-bilhao-em-bens-e-valores-do-trafico-em-2023/', 'https://bncamazonas.com.br/municipios/narcotrafico-vigilancia-fraca-amazonia/', 'https://bncamazonas.com.br/ta_na_midia/trafico-2/']",https://bncamazonas.com.br/poder/policia-federal-apreende-r-18-bilhao-em-bens-e-valores-do-trafico-de-drogas/
MP-AM abre inquérito e quer saída de ‘dama do tráfico’ de comitê,2026-05-20 07:31:56,Publicado em: 17/11/2023 às 18:27,"


                                            combate a tortura                                        



                                            comitê estadual                                        



                                            dama do tráfico                                        



                                            luciane farias                                        



                                            mp-am                                        

","[""data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%201024%20768'%3E%3C/svg%3E"", 'https://cdn.bncamazonas.com.br/wp-content/uploads/2025/10/Crianca_clima.webp', ""data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%201200%20800'%3E%3C/svg%3E"", 'https://cdn.bncamazonas.com.br/wp-content/uploads/2025/08/Barreirinha-foto-CAPA-1.jpg', ""data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%201200%20800'%3E%3C/svg%3E"", 'https://cdn.bncamazonas.com.br/wp-content/uploads/2025/08/ato-contra-obstrucao-no-congresso_foto-valter-campanato-agencia-brasil-e1754570837912.jpg']","['https://bncamazonas.com.br/ta_na_midia/criancas-2/', 'https://bncamazonas.com.br/ta_na_midia/criancas-2/', 'https://bncamazonas.com.br/bnc_play/noite-historica-para-barreirinha-em-manaus/', 'https://bncamazonas.com.br/bnc_play/noite-historica-para-barreirinha-em-manaus/', 'https://bncamazonas.com.br/poder/manifestantes-protestam-contra-anistia-a-bolsonaro-e-seus-golpistas-na-camara/', 'https://bncamazonas.com.br/poder/manifestantes-protestam-contra-anistia-a-bolsonaro-e-seus-golpistas-na-camara/', 'https://bncamazonas.com.br/poder/mandel-aciona-pgr-trama-criminosa-no-ministerio-da-justica-dama-do-trafico/', 'https://bncamazonas.com.br/ta_na_midia/secretario-de-dino-erro-dama-do-trafico-amazonas/', 'https://bncamazonas.com.br/ta_na_midia/dama-do-trafico-am-recebida-congresso-cnj/']",https://bncamazonas.com.br/poder/mp-am-abre-inquerito-e-quer-saida-de-dama-do-trafico-de-comite/
PF investiga tráfico humano do Amazonas para a Turquia,2026-05-20 07:32:02,Publicado em: 24/07/2023 às 16:19,"


                                            amazonas                                        



                                            Amazônia                                        



                                            deportados                                        



                                            indígenas                                        



                                            tráfico humano                                        



                                            turquia                                        

","[""data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%201024%20768'%3E%3C/svg%3E"", 'https://cdn.bncamazonas.com.br/wp-content/uploads/2025/10/Crianca_clima.webp', ""data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%201200%20800'%3E%3C/svg%3E"", 'https://cdn.bncamazonas.com.br/wp-content/uploads/2025/08/Barreirinha-foto-CAPA-1.jpg', ""data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%201200%20800'%3E%3C/svg%3E"", 'https://cdn.bncamazonas.com.br/wp-content/uploads/2025/08/ato-contra-obstrucao-no-congresso_foto-valter-campanato-agencia-brasil-e1754570837912.jpg']","['https://bncamazonas.com.br/ta_na_midia/criancas-2/', 'https://bncamazonas.com.br/ta_na_midia/criancas-2/', 'https://bncamazonas.com.br/bnc_play/noite-historica-para-barreirinha-em-manaus/', 'https://bncamazonas.com.br/bnc_play/noite-historica-para-barreirinha-em-manaus/', 'https://bncamazonas.com.br/poder/manifestantes-protestam-contra-anistia-a-bolsonaro-e-seus-golpistas-na-camara/', 'https://bncamazonas.com.br/poder/manifestantes-protestam-contra-anistia-a-bolsonaro-e-seus-golpistas-na-camara/', 'https://g1.globo.com/fantastico/noticia/2023/07/23/associacao-islamica-e-investigada-por-trafico-de-pessoas-apos-oferecer-estudos-na-turquia-a-meninos-indigenas-da-amazonia.ghtml', 'https://bncamazonas.com.br/municipios/trafico-internacional-de-orgaos-humanos-investigado-pela-pf-em-manaus/', 'https://bncamazonas.com.br/ta_na_midia/negros-e-mulheres-sao-as-maiores-vitimas-do-trafico-humano-no-brasil/']",https://bncamazonas.com.br/ta_na_midia/pf-investiga-trafico-humano-do-amazonas-para-a-turquia/
Operação da PC prende cinco no Rio Preto da Eva por homicídios e tráfico,2026-05-20 07:32:07,Publicado em: 23/05/2023 às 15:47,"


                                            Amazônia                                        



                                            homicídios                                        



                                            Operação da Pc                                        



                                            poliícia civil                                        



                                            tráfico                                        



                                            tráfico de drogas                                        

","[""data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%201024%20683'%3E%3C/svg%3E"", 'https://cdn.bncamazonas.com.br/wp-content/uploads/2026/05/WhatsApp-Image-2026-05-19-at-13.43.12.jpeg', ""data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%201920%20780'%3E%3C/svg%3E"", 'https://cdn.bncamazonas.com.br/wp-content/uploads/2026/05/amazonia-crimes-faccao.jpg', ""data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%201080%20720'%3E%3C/svg%3E"", 'https://cdn.bncamazonas.com.br/wp-content/uploads/2025/11/zfmm.jpg', ""data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%201000%20571'%3E%3C/svg%3E"", 'https://cdn.bncamazonas.com.br/wp-content/uploads/2023/05/policia-civil-rio-preto-da-eva_foto-erlon-rodrigues-secom2-e1684870839772.jpg']","['https://bncamazonas.com.br/municipios/amazonas-chega-a-27a-marcha-a-brasilia-com-38-dos-62-prefeitos/', 'https://bncamazonas.com.br/municipios/amazonas-chega-a-27a-marcha-a-brasilia-com-38-dos-62-prefeitos/', 'https://bncamazonas.com.br/municipios/amazonia-governo-lula-lanca-plano-para-conter-avanco-das-faccoes/', 'https://bncamazonas.com.br/municipios/amazonia-governo-lula-lanca-plano-para-conter-avanco-das-faccoes/', 'https://bncamazonas.com.br/municipios/manaus-planeja-expansao-industrial-para-chegada-de-novas-fabricas-a-zfm/', 'https://bncamazonas.com.br/municipios/manaus-planeja-expansao-industrial-para-chegada-de-novas-fabricas-a-zfm/', 'https://bncamazonas.com.br/municipios/policia-recupera-250-mil-litros-de-combustivel-com-piratas-do-madeira/']",https://bncamazonas.com.br/municipios/operacao-da-pc-prende-cinco-no-rio-preto-da-eva-por-homicidios-e-trafico/
Idosa do terrorismo no DF já ficou presa três anos por tráfico de drogas,2026-05-20 07:32:09,Publicado em: 16/01/2023 às 10:31,"


                                            ataques terroristas                                        



                                            Brasília                                        



                                            idosa no df                                        



                                            stf                                        



                                            terrorismo                                        

","['data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAABAAAAAMAAQAAAACSwSigAAAAAnRSTlMAAHaTzTgAAAB2SURBVHja7cEBAQAAAIIg/69uSEABAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAADvBoMPAAHlAN1UAAAAAElFTkSuQmCC', 'https://cdn.bncamazonas.com.br/wp-content/uploads/2025/10/Crianca_clima.webp', 'data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAABLAAAAMgAQAAAAAbm6avAAAAAnRSTlMAAHaTzTgAAACMSURBVHja7cExAQAAAMKg9U9tB2+gAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAPgPX7wABGnGBnwAAAABJRU5ErkJggg==', 'https://cdn.bncamazonas.com.br/wp-content/uploads/2025/08/Barreirinha-foto-CAPA-1.jpg', 'data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAABLAAAAMgAQAAAAAbm6avAAAAAnRSTlMAAHaTzTgAAACMSURBVHja7cExAQAAAMKg9U9tB2+gAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAPgPX7wABGnGBnwAAAABJRU5ErkJggg==', 'https://cdn.bncamazonas.com.br/wp-content/uploads/2025/08/ato-contra-obstrucao-no-congresso_foto-valter-campanato-agencia-brasil-e1754570837912.jpg']","['https://bncamazonas.com.br/ta_na_midia/criancas-2/', 'https://bncamazonas.com.br/ta_na_midia/criancas-2/', 'https://bncamazonas.com.br/bnc_play/noite-historica-para-barreirinha-em-manaus/', 'https://bncamazonas.com.br/bnc_play/noite-historica-para-barreirinha-em-manaus/', 'https://bncamazonas.com.br/poder/manifestantes-protestam-contra-anistia-a-bolsonaro-e-seus-golpistas-na-camara/', 'https://bncamazonas.com.br/poder/manifestantes-protestam-contra-anistia-a-bolsonaro-e-seus-golpistas-na-camara/', 'https://g1.globo.com/fantastico/noticia/2023/01/16/ataques-golpistas-idosa-que-aparece-em-videos-depredando-patrimonio-publico-ja-foi-presa-por-trafico.ghtml', 'https://bncamazonas.com.br/ta_na_midia/video-mostra-bolsonaristas-quebrando-barreira-invasao/']",https://bncamazonas.com.br/ta_na_midia/idosa-do-terrorismo-no-df-ja-ficou-presa-tres-anos-por-trafico-de-drogas/
Tráfico internacional de órgãos humanos investigado pela PF em Manaus,2026-05-20 07:32:17,Publicado em: 22/02/2022 às 11:36,"


                                            Amazônia                                        



                                            cingapura                                        



                                            Manaus                                        



                                            órgãos humanos                                        



                                            polícia federal                                        



                                            tráfico                                        



                                            tráfico de órgãos                                        

","[""data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%201024%20683'%3E%3C/svg%3E"", 'https://cdn.bncamazonas.com.br/wp-content/uploads/2026/05/WhatsApp-Image-2026-05-19-at-13.43.12.jpeg', ""data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%201920%20780'%3E%3C/svg%3E"", 'https://cdn.bncamazonas.com.br/wp-content/uploads/2026/05/amazonia-crimes-faccao.jpg', ""data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%201080%20720'%3E%3C/svg%3E"", 'https://cdn.bncamazonas.com.br/wp-content/uploads/2025/11/zfmm.jpg']","['https://bncamazonas.com.br/municipios/amazonas-chega-a-27a-marcha-a-brasilia-com-38-dos-62-prefeitos/', 'https://bncamazonas.com.br/municipios/amazonas-chega-a-27a-marcha-a-brasilia-com-38-dos-62-prefeitos/', 'https://bncamazonas.com.br/municipios/amazonia-governo-lula-lanca-plano-para-conter-avanco-das-faccoes/', 'https://bncamazonas.com.br/municipios/amazonia-governo-lula-lanca-plano-para-conter-avanco-das-faccoes/', 'https://bncamazonas.com.br/municipios/manaus-planeja-expansao-industrial-para-chegada-de-novas-fabricas-a-zfm/', 'https://bncamazonas.com.br/municipios/manaus-planeja-expansao-industrial-para-chegada-de-novas-fabricas-a-zfm/', 'https://www.gov.br/pf/pt-br/assuntos/noticias/2022/02/pf-investiga-trafico-internacional-de-orgaos-humanos', 'http://Polícia Federal detém em Manaus 80 pessoas traficadas do Haiti']",https://bncamazonas.com.br/municipios/trafico-internacional-de-orgaos-humanos-investigado-pela-pf-em-manaus/
Polícia Federal detém em Manaus 80 pessoas traficadas do Haiti,2026-05-20 07:32:20,Publicado em: 30/09/2021 às 06:12,"


                                            Amazônia                                        



                                            governo do amazonas                                        



                                            haitianos                                        



                                            pessoas traficadas                                        



                                            polícia federal                                        



                                            sejusc                                        



                                            vítimas de tráfico humano                                        

","[""data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%201024%20683'%3E%3C/svg%3E"", 'https://cdn.bncamazonas.com.br/wp-content/uploads/2026/05/WhatsApp-Image-2026-05-19-at-13.43.12.jpeg', ""data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%201920%20780'%3E%3C/svg%3E"", 'https://cdn.bncamazonas.com.br/wp-content/uploads/2026/05/amazonia-crimes-faccao.jpg', ""data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%201080%20720'%3E%3C/svg%3E"", 'https://cdn.bncamazonas.com.br/wp-content/uploads/2025/11/zfmm.jpg']","['https://bncamazonas.com.br/municipios/amazonas-chega-a-27a-marcha-a-brasilia-com-38-dos-62-prefeitos/', 'https://bncamazonas.com.br/municipios/amazonas-chega-a-27a-marcha-a-brasilia-com-38-dos-62-prefeitos/', 'https://bncamazonas.com.br/municipios/amazonia-governo-lula-lanca-plano-para-conter-avanco-das-faccoes/', 'https://bncamazonas.com.br/municipios/amazonia-governo-lula-lanca-plano-para-conter-avanco-das-faccoes/', 'https://bncamazonas.com.br/municipios/manaus-planeja-expansao-industrial-para-chegada-de-novas-fabricas-a-zfm/', 'https://bncamazonas.com.br/municipios/manaus-planeja-expansao-industrial-para-chegada-de-novas-fabricas-a-zfm/', 'https://bncamazonas.com.br/ta_na_midia/negros-e-mulheres-sao-as-maiores-vitimas-do-trafico-humano-no-brasil/']",https://bncamazonas.com.br/poder/policia-federal-detem-em-manaus-80-pessoas-traficadas-do-haiti/
Negros e mulheres são as maiores vítimas do tráfico humano no Brasil,2026-05-20 07:32:23,Publicado em: 29/07/2021 às 18:46,"


                                            crime                                        



                                            dados                                        



                                            mulheres                                        



                                            negras                                        



                                            Pesquisa                                        



                                            tráfico de pessoas                                        



                                            vítimas                                        

","[""data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%201200%20675'%3E%3C/svg%3E"", 'https://cdn.bncamazonas.com.br/wp-content/uploads/2025/09/vereador-sargento-salazar_foto-eder-franca-dicom.jpg', ""data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%201535%201024'%3E%3C/svg%3E"", 'https://cdn.bncamazonas.com.br/wp-content/uploads/2026/05/Made-In-Amazon2.jpeg', ""data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%201000%20616'%3E%3C/svg%3E"", 'https://cdn.bncamazonas.com.br/wp-content/uploads/2026/05/Frias.jpg']","['https://bncamazonas.com.br/poder/salazar-perde-mais-uma-para-david-almeida-na-justica-eleitoral/', 'https://bncamazonas.com.br/poder/salazar-perde-mais-uma-para-david-almeida-na-justica-eleitoral/', 'https://bncamazonas.com.br/municipios/made-in-amazon-2/', 'https://bncamazonas.com.br/municipios/made-in-amazon-2/', 'https://bncamazonas.com.br/rapidinhas/deputado-4/', 'https://bncamazonas.com.br/rapidinhas/deputado-4/', 'https://bncamazonas.com.br/rapidinhas/vizinhos-denunciam-policia-casa-massagem-madrugada/', 'https://www.justica.gov.br/sua-protecao/trafico-de-pessoas/publicacoes/relatorio-de-dados-2017-2020.pdf']",https://bncamazonas.com.br/ta_na_midia/negros-e-mulheres-sao-as-maiores-vitimas-do-trafico-humano-no-brasil/
